,patient,v,UC_mean,UC_cov,EWS_mean,TWS_mean
0,9,0,0.00390625,3.814697265625e-06,0.6499644040574118,0.5787523741690409
1,9,1,0.00390625,7.62939453125e-06,0.6498213439182521,0.5772274793108126
2,9,2,0.00390625,1.52587890625e-05,0.6495518134320044,0.5779682200515535
3,9,3,0.00390625,3.0517578125e-05,0.6489510889271047,0.5776940035273369
4,9,4,0.00390625,6.103515625e-05,0.6477432264388774,0.5752982973816307
5,9,5,0.00390625,0.0001220703125,0.645583182491119,0.5690706824040158
6,9,6,0.00390625,0.000244140625,0.6422326057962606,0.5681006647673316
7,9,7,0.00390625,0.00048828125,0.6377415656326944,0.5608513091846425
8,9,8,0.00390625,0.0009765625,0.6324800891725098,0.557693664360331
9,9,9,0.00390625,0.001953125,0.6273497319471535,0.5506961402794736
10,9,10,0.00390625,0.00390625,0.6234781282249745,0.5436531678198345
11,9,11,0.00390625,0.0078125,0.6218086588715329,0.5403403540903541
12,9,12,0.00390625,0.015625,0.6231076084714894,0.5325953059286392
13,9,13,0.00390625,0.03125,0.6275235975031108,0.5371279337946004
14,9,14,0.00390625,0.0625,0.6329527956968568,0.5438142721476055
15,9,15,0.00390625,0.125,0.6368167283704522,0.5466149436982771
16,9,16,0.00390625,0.25,0.63787617446224,0.5414935219101886
17,9,17,0.00390625,0.5,0.6364653023379451,0.537563424230091
18,9,18,0.00390625,1.0,0.6285997397671158,0.5425507054673722
19,9,19,0.0078125,3.814697265625e-06,0.6559275180603481,0.5804256545923213
20,9,20,0.0078125,7.62939453125e-06,0.6559014785964226,0.5802506444173111
21,9,21,0.0078125,1.52587890625e-05,0.655717657755488,0.5763734567901235
22,9,22,0.0078125,3.0517578125e-05,0.6552907528684376,0.5787625491792158
23,9,23,0.0078125,6.103515625e-05,0.654329519605851,0.5747037376204044
24,9,24,0.0078125,0.0001220703125,0.6524759668614499,0.574657441324108
25,9,25,0.0078125,0.000244140625,0.6493488760767139,0.5749028286528287
26,9,26,0.0078125,0.00048828125,0.644935896919023,0.5679516008682676
27,9,27,0.0078125,0.0009765625,0.6397149635149412,0.5587310066476735
28,9,28,0.0078125,0.001953125,0.6346708739985814,0.5565337132003799
29,9,29,0.0078125,0.00390625,0.6313700453904867,0.5555728530728531
30,9,30,0.0078125,0.0078125,0.630964484673533,0.5478057590557591
31,9,31,0.0078125,0.015625,0.6332581918733378,0.5460780423280424
32,9,32,0.0078125,0.03125,0.6380474112234717,0.5558928571428573
33,9,33,0.0078125,0.0625,0.6434769681470427,0.5639668973002306
34,9,34,0.0078125,0.125,0.6472084157041148,0.5641276624609959
35,9,35,0.0078125,0.25,0.6482825534013484,0.5586774182607517
36,9,36,0.0078125,0.5,0.6471071994653026,0.5613398792565459
37,9,37,0.0078125,1.0,0.6391384143056749,0.5399048636548637
38,9,38,0.015625,3.814697265625e-06,0.6530892344343723,0.5820088861755528
39,9,39,0.015625,7.62939453125e-06,0.6531216127377857,0.5788261429928097
40,9,40,0.015625,1.52587890625e-05,0.653082668066722,0.5803539207705875
41,9,41,0.015625,3.0517578125e-05,0.6528953269921164,0.5786497761497762
42,9,42,0.015625,6.103515625e-05,0.6522527838726743,0.5807794057794059
43,9,43,0.015625,0.0001220703125,0.6506863301108268,0.5753691832858501
44,9,44,0.015625,0.000244140625,0.6479639926031128,0.5704702550535885
45,9,45,0.015625,0.00048828125,0.6439786328791884,0.5670436507936508
46,9,46,0.015625,0.0009765625,0.63905571870956,0.5549576041242709
47,9,47,0.015625,0.001953125,0.6341895965604716,0.5519044227377562
48,9,48,0.015625,0.00390625,0.6309601330420086,0.5495309320309321
49,9,49,0.015625,0.0078125,0.6308319008225608,0.5503703703703704
50,9,50,0.015625,0.015625,0.6336522594514927,0.545711741961742
51,9,51,0.015625,0.03125,0.6390998876606523,0.5529610975444309
52,9,52,0.015625,0.0625,0.6451322309449871,0.5583131528964863
53,9,53,0.015625,0.125,0.6488200962269447,0.5598622981956317
54,9,54,0.015625,0.25,0.6495520834038095,0.5645097340930675
55,9,55,0.015625,0.5,0.6481786511616882,0.5653844458011126
56,9,56,0.015625,1.0,0.6398793271444893,0.549117148283815
57,9,57,0.03125,3.814697265625e-06,0.6441599739256219,0.5601711097544431
58,9,58,0.03125,7.62939453125e-06,0.6442432064076095,0.5607420974087642
59,9,59,0.03125,1.52587890625e-05,0.6443337565965331,0.5581250847917516
60,9,60,0.03125,3.0517578125e-05,0.6443347192926736,0.5559786663953331
61,9,61,0.03125,6.103515625e-05,0.643951639908473,0.5532080111246778
62,9,62,0.03125,0.0001220703125,0.6428237402120306,0.5487516958350293
63,9,63,0.03125,0.000244140625,0.6406245462872258,0.5487288020621353
64,9,64,0.03125,0.00048828125,0.637102132660183,0.545354599104599
65,9,65,0.03125,0.0009765625,0.6326765068880477,0.5369446140279474
66,9,66,0.03125,0.001953125,0.6281851624704712,0.5353942816442816
67,9,67,0.03125,0.00390625,0.6251700854818758,0.5332273436440104
68,9,68,0.03125,0.0078125,0.6249244875508374,0.5376168430335097
69,9,69,0.03125,0.015625,0.6279523620067976,0.5360141093474426
70,9,70,0.03125,0.03125,0.6337473823103905,0.5354348121014787
71,9,71,0.03125,0.0625,0.6403126661365814,0.5344809048975716
72,9,72,0.03125,0.125,0.6445972947029065,0.5432797449464116
73,9,73,0.03125,0.25,0.6455323230133312,0.5389217880884548
74,9,74,0.03125,0.5,0.6436529287978707,0.5440196377696378
75,9,75,0.03125,1.0,0.6344437368778931,0.533527676027676
